transaction_id,date,merchant,amount,category,accounting_code,accounting_type,tax_deductible,department,extraction_confidence
TXN-03969,2024-03-27,Restaurants.Com,150.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Engineering,0.8999999999999999
TXN-03970,2024-10-24,Amazon Business,250.0,Office Supplies,6100,Operating Expense - Office,Yes,Marketing,0.8999999999999999
TXN-03971,2024-11-08,Stripe,100.0,Software - Payments,6350,Operating Expense - Technology,Yes,Engineering,0.8799999999999999
TXN-03972,2024-10-22,Amazon Business,100.0,Office Supplies,6100,Operating Expense - Office,Yes,Finance,0.8999999999999999
TXN-03973,2024-07-29,Slack,199.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,Marketing,0.8999999999999999
TXN-03974,2025-03-26,Ikea,600.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Marketing,0.8999999999999999
TXN-03975,2024-05-11,Fedex,300.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Marketing,0.8999999999999999
TXN-03976,2024-07-01,United Airlines,850.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Engineering,0.95
TXN-03977,2025-02-07,Office Depot,350.0,Office Supplies,6100,Operating Expense - Office,Yes,Operations,0.8799999999999999
TXN-03978,2025-03-26,At&T,300.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Operations,0.8999999999999999
TXN-03979,2024-02-03,Lenovo,1000.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Operations,0.8999999999999999
TXN-03980,2024-01-19,Linkedin Ads,1000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Sales,0.8999999999999999
TXN-03981,2024-01-30,Microsoft Azure,800.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Operations,0.95
TXN-03982,2025-03-15,Microsoft Azure,800.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Marketing,0.8999999999999999
TXN-03983,2024-11-24,Best Buy,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),HR,0.95
TXN-03984,2024-09-08,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,HR,0.8999999999999999
TXN-03985,2024-12-29,Amazon,599.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.8999999999999999
TXN-03986,2025-03-05,Dhl,150.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Finance,0.8999999999999999
TXN-03987,2024-12-18,Ups,120.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Finance,0.8799999999999999
TXN-03988,2024-08-15,Dell,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-03989,2024-07-24,Office Depot,200.0,Office Supplies,6100,Operating Expense - Office,Yes,Marketing,0.8999999999999999
TXN-03990,2024-03-14,Hilton Hotels Inc,120.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Operations,0.8999999999999999
TXN-03991,2025-03-10,Grubhub,180.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Operations,0.8999999999999999
TXN-03992,2024-04-02,Deloitte,25000.0,Professional Services,6700,Operating Expense - Services,Yes,HR,0.8999999999999999
TXN-03993,2024-10-18,Lawdepot,200.0,Legal Services,6710,Operating Expense - Services,Yes,Engineering,0.8999999999999999
TXN-03994,2024-11-16,Google Ads,1000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Engineering,0.8999999999999999
TXN-03995,2024-04-10,Best Buy Inc,100.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.8999999999999999
TXN-03996,2024-09-30,Facebook Ads,300.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Engineering,0.8999999999999999
TXN-03997,2024-12-03,Steelcase,2500.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),HR,0.8999999999999999
TXN-03998,2024-09-29,Twilio,50.0,Software - Communications,6340,Operating Expense - Technology,Yes,Operations,0.8999999999999999
TXN-03999,2025-02-09,Salesforce,1200.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,Engineering,0.8999999999999999
TXN-04000,2025-01-11,Lenovo,2000.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),HR,0.95
TXN-04001,2024-09-30,Hubspot,200.0,Marketing - Software,6810,Operating Expense - Marketing,Yes,Marketing,0.8999999999999999
TXN-04002,2025-02-08,Fedex,100.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Marketing,0.95
TXN-04003,2024-11-13,Delta Airlines,900.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Engineering,0.8999999999999999
TXN-04004,2024-05-28,Dell,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-04005,2024-11-27,Office Depot,350.0,Office Supplies,6100,Operating Expense - Office,Yes,Finance,0.8999999999999999
TXN-04006,2025-03-02,Verizon,200.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Marketing,0.95
TXN-04007,2024-11-01,Lenovo,2000.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.8999999999999999
TXN-04008,2024-08-13,Verizon,100.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Engineering,0.95
TXN-04009,2024-07-10,Accenture,3000.0,Professional Services,6700,Operating Expense - Services,Yes,Sales,0.95
TXN-04010,2025-03-26,Best Buy,100.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.8999999999999999
TXN-04011,2024-09-23,Datadog,800.0,Software - Monitoring,6330,Operating Expense - Technology,Yes,Finance,0.8999999999999999
TXN-04012,2024-02-17,Delta Airlines,900.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Marketing,0.95
TXN-04013,2024-02-11,Github Inc,21.0,Software - Development,6360,Operating Expense - Technology,Yes,Engineering,0.8999999999999999
TXN-04014,2024-01-10,Delta Airlines,500.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Finance,0.8999999999999999
TXN-04015,2024-09-25,Delta Airlines,900.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Marketing,0.95
TXN-04016,2024-01-14,Slack,199.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,HR,0.8999999999999999
TXN-04017,2025-02-15,Twilio,1000.0,Software - Communications,6340,Operating Expense - Technology,Yes,Marketing,0.95
TXN-04018,2024-04-03,Delta Airlines,280.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Sales,0.95
TXN-04019,2025-01-28,Github,21.0,Software - Development,6360,Operating Expense - Technology,Yes,Engineering,0.8999999999999999
TXN-04020,2024-04-17,Verizon,100.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Marketing,0.8999999999999999
TXN-04021,2025-01-11,Aws,500.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Marketing,0.95
TXN-04022,2024-09-16,Apple,199.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.8999999999999999
TXN-04023,2025-02-19,American Airlines,300.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Sales,0.95
TXN-04024,2025-03-29,Twilio,50.0,Software - Communications,6340,Operating Expense - Technology,Yes,HR,0.8999999999999999
TXN-04025,2024-05-30,Uber,25.0,Travel - Ground,6410,Operating Expense - Travel,Yes,Marketing,0.95
TXN-04026,2024-10-20,Lawdepot,200.0,Legal Services,6710,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-04027,2024-09-17,Microsoft Azure,1500.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Sales,0.95
TXN-04028,2025-03-20,Best Buy,1200.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Marketing,0.8999999999999999
TXN-04029,2025-03-23,Datadog,1500.0,Software - Monitoring,6330,Operating Expense - Technology,Yes,Finance,0.8999999999999999
TXN-04030,2024-03-06,Amazon Business,250.0,Office Supplies,6100,Operating Expense - Office,Yes,Operations,0.8999999999999999
TXN-04031,2024-10-24,Hilton Hotels,400.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,HR,0.8999999999999999
TXN-04032,2024-07-04,Doordash,50.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Sales,0.8999999999999999
TXN-04033,2024-09-21,Linkedin Ads,1000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,HR,0.8999999999999999
TXN-04034,2024-04-03,United Airlines,1200.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,HR,0.8799999999999999
TXN-04035,2024-07-19,Xero Inc,99.0,Accounting Software,6720,Operating Expense - Services,Yes,Marketing,0.8999999999999999
TXN-04036,2024-12-04,Hubspot,200.0,Marketing - Software,6810,Operating Expense - Marketing,Yes,Engineering,0.8999999999999999
TXN-04037,2024-03-14,Dell,1200.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-04038,2024-12-07,Time Warner,60.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Engineering,0.8999999999999999
TXN-04039,2025-01-12,Amazon Business,100.0,Office Supplies,6100,Operating Expense - Office,Yes,Engineering,0.95
TXN-04040,2024-08-28,Zoom,100.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,Operations,0.8999999999999999
TXN-04041,2024-03-18,Hubspot,500.0,Marketing - Software,6810,Operating Expense - Marketing,Yes,Marketing,0.8999999999999999
TXN-04042,2024-04-23,Google Cloud,400.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Engineering,0.8999999999999999
TXN-04043,2024-05-20,Microsoft Azure,1500.0,Software - Cloud,6310,Operating Expense - Technology,Yes,HR,0.8999999999999999
TXN-04044,2024-10-05,Ups,25.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Marketing,0.8999999999999999
TXN-04045,2024-01-08,Marriott Hotels,250.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Sales,0.95
TXN-04046,2024-09-06,Ups,120.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,HR,0.8999999999999999
TXN-04047,2024-06-19,Restaurants.Com,40.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Sales,0.8999999999999999
TXN-04048,2024-07-12,Verizon,100.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Finance,0.95
TXN-04049,2025-03-16,Amazon Business,100.0,Office Supplies,6100,Operating Expense - Office,Yes,Finance,0.95
TXN-04050,2024-11-02,Xero,99.0,Accounting Software,6720,Operating Expense - Services,Yes,Finance,0.8799999999999999
TXN-04051,2024-09-15,Pwc,20000.0,Professional Services,6700,Operating Expense - Services,Yes,Engineering,0.8999999999999999
TXN-04052,2024-02-13,Starbucks,10.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Operations,0.8999999999999999
TXN-04053,2024-10-20,Aws,5000.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Operations,0.95
TXN-04054,2025-02-24,Quickbooks,120.0,Accounting Software,6720,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-04055,2024-02-18,Google Ads,500.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Engineering,0.8799999999999999
TXN-04056,2025-02-11,Chipotle,25.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Sales,0.8999999999999999
TXN-04057,2024-11-03,Time Warner,100.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Sales,0.95
TXN-04058,2024-01-03,Microsoft Azure,300.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Marketing,0.8999999999999999
TXN-04059,2024-11-08,Deloitte,5000.0,Professional Services,6700,Operating Expense - Services,Yes,Marketing,0.95
TXN-04060,2024-09-04,Amazon Business,100.0,Office Supplies,6100,Operating Expense - Office,Yes,Operations,0.8999999999999999
TXN-04061,2025-01-04,Google Ads,1000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Operations,0.8999999999999999
TXN-04062,2024-06-06,Best Buy,100.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Sales,0.8999999999999999
TXN-04063,2025-02-09,Apple Inc,199.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Sales,0.95
TXN-04064,2024-03-18,Southwest Airlines,150.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,HR,0.8999999999999999
TXN-04065,2025-02-20,Dell,500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-04066,2024-08-07,Zoom,200.0,Software - SaaS,6320,Operating Expense - SaaS,Yes,Finance,0.8999999999999999
TXN-04067,2024-01-25,Restaurants.Com,40.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Finance,0.8999999999999999
TXN-04068,2025-02-11,Verizon,350.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Finance,0.95
TXN-04069,2024-04-15,Uber,25.0,Travel - Ground,6410,Operating Expense - Travel,Yes,Operations,0.8999999999999999
TXN-04070,2024-11-26,Xero,400.0,Accounting Software,6720,Operating Expense - Services,Yes,Sales,0.95
TXN-04071,2024-10-02,Xero,400.0,Accounting Software,6720,Operating Expense - Services,Yes,HR,0.8999999999999999
TXN-04072,2024-07-04,Microsoft Azure,1500.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Finance,0.8999999999999999
TXN-04073,2024-08-13,Herman Miller,800.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Finance,0.8799999999999999
TXN-04074,2024-08-04,Chipotle,20.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),HR,0.8999999999999999
TXN-04075,2024-02-12,Google Cloud,400.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Finance,0.8999999999999999
TXN-04076,2024-09-21,Delta Airlines,900.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,HR,0.95
TXN-04077,2024-04-20,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,Sales,0.8999999999999999
TXN-04078,2025-03-09,Restaurants.Com,40.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Marketing,0.95
TXN-04079,2024-12-19,Herman Miller Inc,3000.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),HR,0.8999999999999999
TXN-04080,2024-11-13,Linkedin Ads,1000.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Finance,0.95
TXN-04081,2024-11-26,Fedex Inc,45.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,HR,0.8999999999999999
TXN-04082,2025-03-14,Dell,1200.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-04083,2025-03-17,Aws,2341.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Operations,0.95
TXN-04084,2024-07-24,Dell,1200.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Finance,0.8999999999999999
TXN-04085,2024-04-22,Microsoft Azure,1500.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Sales,0.8999999999999999
TXN-04086,2024-04-17,Verizon,200.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Sales,0.8999999999999999
TXN-04087,2024-11-26,Herman Miller,1500.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Sales,0.95
TXN-04088,2025-01-22,Google Ads,500.0,Marketing - Digital,6800,Operating Expense - Marketing,Yes,Marketing,0.8999999999999999
TXN-04089,2024-09-24,Aws,2341.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Sales,0.95
TXN-04090,2024-12-11,Office Depot,75.0,Office Supplies,6100,Operating Expense - Office,Yes,Sales,0.8999999999999999
TXN-04091,2024-07-10,At&T,300.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Finance,0.8999999999999999
TXN-04092,2024-03-20,Lyft,22.0,Travel - Ground,6410,Operating Expense - Travel,Yes,HR,0.93
TXN-04093,2025-01-13,Accenture,7000.0,Professional Services,6700,Operating Expense - Services,Yes,Sales,0.93
TXN-04094,2024-01-16,Microsoft Azure,1500.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Sales,0.8999999999999999
TXN-04095,2024-03-30,American Airlines,300.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Marketing,0.8999999999999999
TXN-04096,2024-01-03,Herman Miller Inc,3000.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Finance,0.8999999999999999
TXN-04097,2024-02-04,Doordash,25.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Marketing,0.8799999999999999
TXN-04098,2024-11-05,Ubereats Inc,185.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Operations,0.95
TXN-04099,2024-03-31,Amazon,299.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Sales,0.95
TXN-04100,2024-02-17,Dell,2500.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Operations,0.8799999999999999
TXN-04101,2025-01-26,Southwest Airlines,1000.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Sales,0.8999999999999999
TXN-04102,2024-01-28,Amazon Business,500.0,Office Supplies,6100,Operating Expense - Office,Yes,HR,0.95
TXN-04103,2024-09-21,Google Cloud,4000.0,Software - Cloud,6310,Operating Expense - Technology,Yes,Sales,0.8999999999999999
TXN-04104,2024-07-14,Time Warner,180.0,Utilities - Internet,6610,Operating Expense - Utilities,Yes,Sales,0.8999999999999999
TXN-04105,2025-02-09,Restaurants.Com,40.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Finance,0.95
TXN-04106,2025-03-24,Quickbooks,600.0,Accounting Software,6720,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-04107,2025-03-06,Quickbooks,600.0,Accounting Software,6720,Operating Expense - Services,Yes,Sales,0.95
TXN-04108,2024-01-17,Apple,1999.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Sales,0.8999999999999999
TXN-04109,2024-08-14,Airbnb,80.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,HR,0.95
TXN-04110,2024-08-06,American Airlines Inc,550.0,Travel - Airfare,6400,Operating Expense - Travel,Yes,Finance,0.8999999999999999
TXN-04111,2024-09-15,Accenture,7000.0,Professional Services,6700,Operating Expense - Services,Yes,Sales,0.8999999999999999
TXN-04112,2024-07-08,Best Buy,1200.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Engineering,0.8999999999999999
TXN-04113,2025-03-27,Fedex,500.0,Shipping & Logistics,6900,Operating Expense - Shipping,Yes,Marketing,0.8999999999999999
TXN-04114,2025-03-04,Amazon Business,500.0,Office Supplies,6100,Operating Expense - Office,Yes,Marketing,0.95
TXN-04115,2024-07-26,Amazon,2499.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Sales,0.8999999999999999
TXN-04116,2024-03-10,Marriott Hotels,250.0,Travel - Lodging,6420,Operating Expense - Travel,Yes,Sales,0.8999999999999999
TXN-04117,2025-03-20,Mckinsey,60000.0,Professional Services,6700,Operating Expense - Services,Yes,Marketing,0.8999999999999999
TXN-04118,2025-03-05,Steelcase,2500.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),HR,0.8999999999999999
TXN-04119,2024-06-11,Ikea,1200.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),HR,0.95
TXN-04120,2025-03-25,Xero,99.0,Accounting Software,6720,Operating Expense - Services,Yes,Engineering,0.8999999999999999
TXN-04121,2025-02-05,Herman Miller,800.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Finance,0.8999999999999999
TXN-04122,2024-06-27,Restaurants.Com,40.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Operations,0.8999999999999999
TXN-04123,2024-12-29,Steelcase,600.0,Furniture - Fixed Asset,1540,Fixed Asset - Furniture,Yes (Depreciated),Sales,0.8799999999999999
TXN-04124,2024-06-14,Lawdepot,200.0,Legal Services,6710,Operating Expense - Services,Yes,Finance,0.95
TXN-04125,2024-03-23,Verizon,100.0,Utilities - Telecom,6600,Operating Expense - Utilities,Yes,Finance,0.8999999999999999
TXN-04126,2024-02-29,Starbucks,15.0,Meals & Entertainment,6500,Operating Expense - Meals,Partial (50%),Operations,0.8999999999999999
TXN-04127,2025-02-21,Dell,1200.0,Hardware - Equipment,1520,Fixed Asset - Equipment,Yes (Depreciated),Operations,0.95
TXN-04128,2024-09-18,Twilio,1000.0,Software - Communications,6340,Operating Expense - Technology,Yes,Finance,0.8999999999999999
